Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH8722,SCH0322,Math,Basic,5,21
TCH8723,SCH0502,Math,Basic,15,29
TCH8724,SCH0106,Math,Advanced,16,24
TCH8725,SCH0153,Nepali,Advanced,11,12
TCH8726,SCH0509,Social Studies,Basic,18,27
TCH8727,SCH0849,Nepali,Advanced,5,21
TCH8728,SCH0218,Social Studies,Advanced,16,10
TCH8729,SCH0221,Social Studies,Basic,3,26
TCH8730,SCH0159,Social Studies,Advanced,19,13
TCH8731,SCH0498,English,Basic,16,21
TCH8732,SCH0012,Science,Advanced,13,29
TCH8733,SCH0181,Social Studies,Advanced,2,10
TCH8734,SCH0296,Nepali,Basic,9,28
TCH8735,SCH0541,Science,Advanced,14,11
TCH8736,SCH0172,Math,Advanced,18,11
TCH8737,SCH0334,Social Studies,Basic,13,25
TCH8738,SCH0307,Nepali,Advanced,20,12
TCH8739,SCH0984,Nepali,Advanced,30,10
TCH8740,SCH0361,Social Studies,Basic,14,25
TCH8741,SCH0392,Nepali,Advanced,30,12
TCH8742,SCH0828,Science,Advanced,5,21
TCH8743,SCH0009,English,Basic,13,29
TCH8744,SCH0242,Science,Advanced,9,27
TCH8745,SCH0693,Social Studies,Advanced,20,13
TCH8746,SCH0241,Social Studies,Basic,14,24
TCH8747,SCH0531,Nepali,Basic,10,22
TCH8748,SCH0980,Social Studies,Basic,6,28
TCH8749,SCH0842,Math,Advanced,14,22
TCH8750,SCH0836,Science,Advanced,16,11
TCH8751,SCH0423,Math,Basic,8,29
TCH8752,SCH0469,Math,Basic,2,25
TCH8753,SCH0012,Nepali,Basic,18,21
TCH8754,SCH0025,Math,Advanced,26,14
TCH8755,SCH0959,Math,Basic,13,22
TCH8756,SCH0615,Nepali,Basic,19,26
TCH8757,SCH0517,Science,Advanced,6,22
TCH8758,SCH0567,English,Basic,12,22
TCH8759,SCH0027,Nepali,Basic,11,22
TCH8760,SCH0169,Math,Basic,12,27
TCH8761,SCH0894,Nepali,Basic,3,23
TCH8762,SCH0119,Social Studies,Advanced,30,11
TCH8763,SCH0262,Nepali,Advanced,20,10
TCH8764,SCH0038,English,Advanced,25,10
TCH8765,SCH0055,Science,Advanced,4,24
TCH8766,SCH0015,Math,Advanced,14,24
TCH8767,SCH0064,Science,Advanced,1,28
TCH8768,SCH0784,Nepali,Basic,15,27
TCH8769,SCH0642,Nepali,Advanced,10,14
TCH8770,SCH0952,Science,Basic,1,21
TCH8771,SCH0780,Nepali,Advanced,11,14
TCH8772,SCH0302,Math,Advanced,9,10
TCH8773,SCH0734,Nepali,Basic,7,28
TCH8774,SCH0735,Nepali,Advanced,10,22
TCH8775,SCH0951,Math,Advanced,7,11
TCH8776,SCH0368,English,Basic,12,25
TCH8777,SCH0376,English,Advanced,8,14
TCH8778,SCH0865,English,Basic,13,27
TCH8779,SCH0357,English,Basic,4,24
TCH8780,SCH0399,English,Advanced,10,13
TCH8781,SCH0862,Math,Basic,6,29
TCH8782,SCH0951,Math,Advanced,13,11
TCH8783,SCH0929,Nepali,Basic,5,29
TCH8784,SCH0398,Social Studies,Basic,4,20
TCH8785,SCH0967,Science,Advanced,29,11
TCH8786,SCH0105,English,Basic,10,28
TCH8787,SCH0539,English,Basic,15,29
TCH8788,SCH0287,English,Advanced,22,13
TCH8789,SCH0759,Math,Advanced,17,20
TCH8790,SCH0631,English,Basic,17,29
TCH8791,SCH0491,Science,Basic,19,26
TCH8792,SCH0038,English,Advanced,26,13
TCH8793,SCH0735,Math,Advanced,12,20
TCH8794,SCH0740,Science,Basic,2,28
TCH8795,SCH0005,Nepali,Advanced,10,13
TCH8796,SCH0967,Science,Advanced,22,12
TCH8797,SCH0285,English,Basic,1,21
TCH8798,SCH0580,Math,Basic,18,25
TCH8799,SCH0896,Social Studies,Basic,12,23
TCH8800,SCH0715,Social Studies,Advanced,17,14
TCH8801,SCH0474,Social Studies,Basic,18,21
TCH8802,SCH0187,Science,Basic,19,21
TCH8803,SCH0108,Math,Advanced,23,12
TCH8804,SCH0576,Social Studies,Advanced,4,11
TCH8805,SCH0701,Math,Advanced,2,11
TCH8806,SCH0315,Nepali,Basic,19,24
TCH8807,SCH0688,Social Studies,Basic,15,27
TCH8808,SCH0663,English,Basic,16,27
TCH8809,SCH0128,Science,Advanced,5,14
TCH8810,SCH0491,Nepali,Basic,11,29
TCH8811,SCH0913,Math,Basic,11,24
TCH8812,SCH0006,Math,Basic,9,20
TCH8813,SCH0153,Social Studies,Advanced,28,14
TCH8814,SCH0134,Nepali,Basic,4,29
TCH8815,SCH0771,Social Studies,Basic,5,20
TCH8816,SCH0119,Math,Advanced,26,12
TCH8817,SCH0390,English,Advanced,13,13
TCH8818,SCH0985,Science,Basic,17,24
TCH8819,SCH0083,Social Studies,Advanced,20,14
TCH8820,SCH0510,Math,Basic,6,27
TCH8821,SCH0199,Science,Basic,4,27
TCH8822,SCH0437,English,Advanced,11,13
TCH8823,SCH0126,Nepali,Basic,1,22
TCH8824,SCH0738,Math,Basic,13,28
TCH8825,SCH0196,Social Studies,Advanced,10,22
TCH8826,SCH0437,Science,Advanced,8,12
TCH8827,SCH0999,Social Studies,Basic,6,25
TCH8828,SCH0760,Nepali,Basic,11,25
TCH8829,SCH0691,Math,Basic,2,24
TCH8830,SCH0844,Science,Basic,4,21
TCH8831,SCH0258,Social Studies,Advanced,14,20
TCH8832,SCH0853,Social Studies,Advanced,16,12
TCH8833,SCH0746,Social Studies,Basic,5,20
TCH8834,SCH0147,Social Studies,Advanced,17,11
TCH8835,SCH0786,Science,Advanced,23,12
TCH8836,SCH0052,English,Basic,3,29
TCH8837,SCH0127,Science,Advanced,24,14
TCH8838,SCH0619,Nepali,Advanced,2,24
TCH8839,SCH0091,Nepali,Basic,7,28
TCH8840,SCH0871,Nepali,Advanced,25,12
TCH8841,SCH0060,Math,Advanced,19,28
TCH8842,SCH0178,Science,Basic,12,26
TCH8843,SCH0579,Math,Basic,7,24
TCH8844,SCH0567,English,Basic,3,23
TCH8845,SCH0801,Nepali,Basic,16,24
TCH8846,SCH0867,Science,Advanced,14,24
TCH8847,SCH0092,Nepali,Basic,12,26
TCH8848,SCH0868,English,Basic,13,28
TCH8849,SCH0720,Nepali,Advanced,5,12
TCH8850,SCH0993,English,Advanced,17,29
TCH8851,SCH0630,English,Basic,2,26
TCH8852,SCH0139,Nepali,Basic,1,29
TCH8853,SCH0758,Social Studies,Basic,9,25
TCH8854,SCH0178,Math,Basic,4,20
TCH8855,SCH0080,English,Basic,11,23
TCH8856,SCH0656,English,Basic,4,23
TCH8857,SCH0189,English,Advanced,1,14
TCH8858,SCH0557,Social Studies,Basic,16,25
TCH8859,SCH0667,Math,Basic,8,20
TCH8860,SCH0494,Nepali,Basic,3,27
TCH8861,SCH0052,Nepali,Basic,3,23
TCH8862,SCH0842,Social Studies,Basic,2,26
TCH8863,SCH0753,English,Advanced,7,25
TCH8864,SCH0098,English,Advanced,4,11
TCH8865,SCH0840,Math,Basic,3,27
TCH8866,SCH0778,English,Advanced,16,27
TCH8867,SCH0911,Nepali,Basic,9,26
TCH8868,SCH0731,Math,Advanced,10,29
TCH8869,SCH0469,Science,Advanced,12,29
TCH8870,SCH0010,Math,Basic,4,27
TCH8871,SCH0887,Science,Basic,15,25
TCH8872,SCH0794,Math,Basic,9,23
TCH8873,SCH0065,Math,Basic,1,20
TCH8874,SCH0821,Science,Advanced,12,27
TCH8875,SCH0548,Social Studies,Basic,13,28
TCH8876,SCH0495,Math,Basic,6,29
TCH8877,SCH0251,Math,Basic,2,28
TCH8878,SCH0016,Social Studies,Basic,12,20
TCH8879,SCH0509,Social Studies,Advanced,13,23
TCH8880,SCH0700,English,Advanced,26,11
TCH8881,SCH0613,Social Studies,Basic,6,29
TCH8882,SCH0905,Social Studies,Basic,9,20
TCH8883,SCH0898,Nepali,Basic,5,21
TCH8884,SCH0403,Science,Advanced,28,13
TCH8885,SCH0523,Science,Basic,5,28
TCH8886,SCH0620,Science,Basic,16,21
TCH8887,SCH0803,English,Basic,6,21
TCH8888,SCH0929,Science,Advanced,8,21
TCH8889,SCH0098,Nepali,Advanced,27,12
TCH8890,SCH0773,Math,Basic,11,20
TCH8891,SCH0236,Social Studies,Basic,5,23
TCH8892,SCH0745,English,Basic,6,28
TCH8893,SCH0370,Nepali,Advanced,5,27
TCH8894,SCH0427,Nepali,Advanced,2,13
TCH8895,SCH0102,Social Studies,Advanced,2,22
TCH8896,SCH0633,Science,Advanced,22,13
TCH8897,SCH0797,Science,Basic,6,25
TCH8898,SCH0792,Science,Basic,6,24
TCH8899,SCH0936,Nepali,Basic,7,20
TCH8900,SCH0802,Nepali,Advanced,16,13
TCH8901,SCH0542,English,Advanced,28,11
TCH8902,SCH0518,Nepali,Advanced,6,26
TCH8903,SCH0026,Science,Advanced,9,14
TCH8904,SCH0688,Nepali,Advanced,9,27
TCH8905,SCH0301,Social Studies,Advanced,5,29
TCH8906,SCH0657,English,Basic,14,22
TCH8907,SCH0164,English,Basic,3,25
TCH8908,SCH0453,English,Basic,17,22
TCH8909,SCH0735,Science,Basic,8,20
TCH8910,SCH0510,Nepali,Basic,16,23
TCH8911,SCH0374,Social Studies,Basic,1,28
TCH8912,SCH0161,English,Advanced,2,21
TCH8913,SCH0788,Social Studies,Advanced,6,21
TCH8914,SCH0311,Social Studies,Basic,5,24
TCH8915,SCH0022,Science,Advanced,2,11
TCH8916,SCH0681,Social Studies,Advanced,12,28
TCH8917,SCH0592,English,Advanced,19,24
TCH8918,SCH0161,Science,Advanced,9,21
TCH8919,SCH0415,Science,Basic,12,21
TCH8920,SCH0580,Nepali,Basic,19,22
TCH8921,SCH0615,Math,Basic,4,22
TCH8922,SCH0310,Science,Basic,13,25
TCH8923,SCH0225,English,Advanced,3,22
TCH8924,SCH0554,Nepali,Advanced,20,11
TCH8925,SCH0197,Science,Advanced,2,14
TCH8926,SCH0850,Science,Basic,5,25
TCH8927,SCH0456,Math,Advanced,10,11
TCH8928,SCH0311,Social Studies,Basic,12,28
TCH8929,SCH0037,Nepali,Basic,11,24
TCH8930,SCH0917,Science,Advanced,29,13
TCH8931,SCH0411,Social Studies,Advanced,28,10
TCH8932,SCH0373,Science,Advanced,25,14
TCH8933,SCH0075,Social Studies,Basic,15,27
TCH8934,SCH0736,English,Basic,9,29
TCH8935,SCH0827,Social Studies,Basic,16,22
TCH8936,SCH0998,Social Studies,Basic,3,26
TCH8937,SCH0444,English,Advanced,26,13
TCH8938,SCH0714,English,Advanced,2,14
TCH8939,SCH0399,Science,Advanced,20,12
TCH8940,SCH0921,English,Advanced,18,12
TCH8941,SCH0197,English,Advanced,5,11
TCH8942,SCH0699,Nepali,Advanced,11,22
TCH8943,SCH0699,English,Advanced,16,20
TCH8944,SCH0417,Math,Basic,2,27
TCH8945,SCH0440,Social Studies,Basic,2,20
TCH8946,SCH0904,Science,Basic,13,29
TCH8947,SCH0163,English,Basic,18,21
TCH8948,SCH0181,English,Advanced,2,11
TCH8949,SCH0560,Nepali,Advanced,11,26
TCH8950,SCH0181,Math,Advanced,5,14
TCH8951,SCH0694,Social Studies,Basic,17,29
TCH8952,SCH0363,Science,Advanced,24,14
TCH8953,SCH0974,Social Studies,Advanced,4,12
TCH8954,SCH0022,Math,Advanced,16,13
TCH8955,SCH0592,Math,Basic,7,20
TCH8956,SCH0582,Science,Basic,16,28
TCH8957,SCH0946,Nepali,Advanced,13,26
TCH8958,SCH0653,English,Basic,10,20
TCH8959,SCH0386,Social Studies,Basic,2,23
TCH8960,SCH0479,Social Studies,Basic,11,23
TCH8961,SCH0268,English,Basic,5,25
TCH8962,SCH0046,Nepali,Advanced,17,14
TCH8963,SCH0263,Social Studies,Basic,10,22
TCH8964,SCH0017,English,Advanced,13,20
TCH8965,SCH0256,Science,Basic,2,29
TCH8966,SCH0811,Social Studies,Basic,3,20
TCH8967,SCH0580,Math,Basic,13,25
TCH8968,SCH0291,English,Basic,7,20
TCH8969,SCH0260,Science,Advanced,8,12
TCH8970,SCH0161,English,Basic,17,27
TCH8971,SCH0169,Science,Advanced,10,21
TCH8972,SCH0649,Math,Advanced,25,11
TCH8973,SCH0534,Math,Advanced,11,25
TCH8974,SCH0224,English,Advanced,6,11
TCH8975,SCH0023,Math,Advanced,7,24
TCH8976,SCH0848,Nepali,Basic,4,28
TCH8977,SCH0408,Nepali,Advanced,15,28
TCH8978,SCH0200,Science,Advanced,19,12
TCH8979,SCH0146,Science,Basic,16,24
TCH8980,SCH0867,Science,Basic,2,26
TCH8981,SCH0071,Science,Basic,14,26
TCH8982,SCH0626,Math,Basic,19,21
TCH8983,SCH0316,Science,Basic,7,21
TCH8984,SCH0223,Math,Advanced,22,11
TCH8985,SCH0228,English,Basic,2,26
TCH8986,SCH0722,Math,Basic,13,29
TCH8987,SCH0551,English,Advanced,2,12
TCH8988,SCH0942,Science,Advanced,16,20
TCH8989,SCH0654,Math,Advanced,5,10
TCH8990,SCH0351,Science,Basic,2,22
TCH8991,SCH0892,Math,Basic,1,28
TCH8992,SCH0252,Science,Advanced,25,12
TCH8993,SCH0458,Nepali,Basic,15,25
TCH8994,SCH0748,English,Advanced,12,24
TCH8995,SCH0969,English,Advanced,6,28
TCH8996,SCH0961,Science,Advanced,19,24
TCH8997,SCH0951,Science,Advanced,27,11
TCH8998,SCH0713,Science,Advanced,17,22
TCH8999,SCH0447,Science,Basic,1,22
TCH9000,SCH0242,Social Studies,Advanced,18,25
TCH9001,SCH0114,Science,Advanced,15,24
TCH9002,SCH0731,Social Studies,Basic,4,20
TCH9003,SCH0008,Nepali,Advanced,11,26
TCH9004,SCH0101,Math,Advanced,5,10
TCH9005,SCH0909,Science,Basic,11,23
TCH9006,SCH0055,Science,Basic,10,27
TCH9007,SCH0374,Social Studies,Advanced,19,27
TCH9008,SCH0280,English,Advanced,6,27
TCH9009,SCH0145,English,Basic,17,21
TCH9010,SCH0912,English,Basic,19,26
TCH9011,SCH0927,Math,Advanced,25,11
TCH9012,SCH0566,English,Basic,8,27
TCH9013,SCH0395,Social Studies,Advanced,20,11
TCH9014,SCH0436,Math,Basic,15,27
TCH9015,SCH0774,Nepali,Advanced,29,10
TCH9016,SCH0058,Social Studies,Basic,8,23
TCH9017,SCH0656,Social Studies,Basic,12,22
TCH9018,SCH0076,English,Basic,2,21
TCH9019,SCH0193,Nepali,Advanced,12,27
TCH9020,SCH0348,Social Studies,Basic,10,20
TCH9021,SCH0267,English,Basic,2,25
TCH9022,SCH0920,Math,Basic,7,26
TCH9023,SCH0301,English,Basic,2,27
TCH9024,SCH0108,Math,Advanced,17,10
TCH9025,SCH0795,English,Basic,6,24
TCH9026,SCH0053,Social Studies,Advanced,6,29
TCH9027,SCH0504,English,Advanced,23,12
TCH9028,SCH0802,Math,Advanced,26,10
TCH9029,SCH0161,Social Studies,Basic,19,26
TCH9030,SCH0742,Nepali,Basic,7,29
TCH9031,SCH0008,English,Basic,5,28
TCH9032,SCH0259,Social Studies,Advanced,4,28
TCH9033,SCH0004,English,Basic,19,27
TCH9034,SCH0118,Nepali,Advanced,21,10
TCH9035,SCH0040,Science,Basic,15,28
TCH9036,SCH0836,Social Studies,Advanced,1,13
TCH9037,SCH0909,English,Basic,16,29
TCH9038,SCH0255,Science,Basic,8,23
TCH9039,SCH0576,Nepali,Advanced,25,14
TCH9040,SCH0054,Social Studies,Advanced,9,28
TCH9041,SCH0655,Nepali,Basic,6,29
TCH9042,SCH0854,Science,Basic,11,28
TCH9043,SCH0106,Nepali,Basic,11,22
TCH9044,SCH0160,Nepali,Advanced,2,10
TCH9045,SCH0277,Math,Basic,6,20
TCH9046,SCH0734,Math,Basic,9,28
TCH9047,SCH0144,Nepali,Basic,8,21
TCH9048,SCH0424,Math,Basic,2,27
TCH9049,SCH0886,Social Studies,Basic,14,25
TCH9050,SCH0914,Math,Advanced,18,26
TCH9051,SCH0519,English,Basic,15,20
TCH9052,SCH0785,Math,Basic,5,20
TCH9053,SCH0788,Nepali,Advanced,1,24
TCH9054,SCH0701,Nepali,Advanced,29,14
TCH9055,SCH0648,Math,Advanced,29,10
TCH9056,SCH0441,Nepali,Advanced,3,14
TCH9057,SCH0805,Nepali,Advanced,24,11
TCH9058,SCH0822,Nepali,Basic,10,20
TCH9059,SCH0739,English,Advanced,30,12
TCH9060,SCH0279,Math,Basic,2,23
TCH9061,SCH0749,English,Basic,10,25
TCH9062,SCH0255,Nepali,Advanced,4,21
TCH9063,SCH0300,English,Basic,6,29
TCH9064,SCH0485,Science,Advanced,1,24
TCH9065,SCH0180,Nepali,Advanced,4,11
TCH9066,SCH0235,Math,Advanced,14,25
TCH9067,SCH0194,Nepali,Basic,8,22
TCH9068,SCH0564,Social Studies,Advanced,4,13
TCH9069,SCH0309,English,Basic,10,27
TCH9070,SCH0631,English,Advanced,11,23
TCH9071,SCH0628,Science,Advanced,27,12
TCH9072,SCH0388,Science,Basic,19,21
TCH9073,SCH0410,Science,Basic,6,23
TCH9074,SCH0851,Social Studies,Advanced,5,28
TCH9075,SCH0663,Science,Advanced,3,21
TCH9076,SCH0516,Math,Advanced,12,20
TCH9077,SCH0230,Science,Advanced,18,28
TCH9078,SCH0724,Nepali,Basic,11,25
TCH9079,SCH0198,Nepali,Basic,5,26
TCH9080,SCH0523,Nepali,Basic,2,25
TCH9081,SCH0187,Social Studies,Basic,14,28
TCH9082,SCH0299,Science,Basic,1,22
TCH9083,SCH0458,Social Studies,Basic,12,27
TCH9084,SCH0584,Science,Basic,9,25
TCH9085,SCH0263,English,Advanced,16,21
TCH9086,SCH0012,Math,Basic,11,28
TCH9087,SCH0315,Social Studies,Basic,15,22
TCH9088,SCH0637,Social Studies,Advanced,2,28
TCH9089,SCH0426,Nepali,Advanced,6,11
TCH9090,SCH0466,Social Studies,Basic,11,25
TCH9091,SCH0089,English,Advanced,23,13
TCH9092,SCH0034,Nepali,Basic,3,26
TCH9093,SCH0630,Nepali,Basic,11,29
TCH9094,SCH0834,Math,Advanced,14,27
TCH9095,SCH0806,English,Basic,6,25
TCH9096,SCH0826,Science,Basic,9,28
TCH9097,SCH0094,English,Advanced,2,20
TCH9098,SCH0782,Math,Advanced,16,13
TCH9099,SCH0075,Math,Basic,3,21
TCH9100,SCH0806,Science,Basic,12,24
TCH9101,SCH0230,English,Advanced,8,21
TCH9102,SCH0223,Nepali,Advanced,23,13
TCH9103,SCH0910,Science,Advanced,12,20
TCH9104,SCH0356,Science,Advanced,10,27
TCH9105,SCH0446,Math,Basic,5,23
TCH9106,SCH0808,English,Basic,3,20
TCH9107,SCH0859,Science,Advanced,20,11
TCH9108,SCH0526,Nepali,Advanced,5,13
TCH9109,SCH0434,English,Basic,15,29
TCH9110,SCH0693,Social Studies,Advanced,26,14
TCH9111,SCH0277,Science,Advanced,1,27
TCH9112,SCH0424,Math,Basic,1,23
TCH9113,SCH0023,Math,Basic,19,23
TCH9114,SCH0882,Social Studies,Basic,5,29
TCH9115,SCH0702,Social Studies,Basic,1,20
TCH9116,SCH0671,Social Studies,Basic,11,29
TCH9117,SCH0401,Social Studies,Advanced,13,13
TCH9118,SCH0428,Math,Basic,18,29
TCH9119,SCH0093,English,Advanced,23,10
TCH9120,SCH0798,Nepali,Basic,12,20
TCH9121,SCH0855,Math,Advanced,12,10
TCH9122,SCH0326,Nepali,Basic,1,26
TCH9123,SCH0240,Nepali,Basic,18,24
TCH9124,SCH0896,Nepali,Basic,18,26
TCH9125,SCH0825,Math,Advanced,18,26
TCH9126,SCH0653,Science,Basic,6,26
TCH9127,SCH0809,Math,Advanced,8,12
TCH9128,SCH0550,Science,Advanced,24,13
TCH9129,SCH0679,Nepali,Basic,8,29
TCH9130,SCH0735,Science,Advanced,4,28
TCH9131,SCH0891,Science,Basic,15,27
TCH9132,SCH0118,Math,Advanced,19,10
TCH9133,SCH0360,Math,Basic,1,27
TCH9134,SCH0107,Social Studies,Advanced,15,13
TCH9135,SCH0907,Math,Basic,5,22
TCH9136,SCH0804,Nepali,Advanced,23,12
TCH9137,SCH0639,English,Basic,17,23
TCH9138,SCH0005,Science,Advanced,5,14
TCH9139,SCH0254,Social Studies,Advanced,2,23
TCH9140,SCH0321,Nepali,Advanced,11,26
TCH9141,SCH0951,Nepali,Advanced,27,11
TCH9142,SCH0197,Social Studies,Advanced,29,11
TCH9143,SCH0450,Science,Basic,12,24
TCH9144,SCH0436,Social Studies,Basic,12,20
TCH9145,SCH0834,Math,Advanced,18,25
TCH9146,SCH0001,Social Studies,Basic,4,27
TCH9147,SCH0537,Math,Basic,15,29
TCH9148,SCH0655,Math,Basic,1,22
TCH9149,SCH0617,English,Advanced,6,14
TCH9150,SCH0997,Nepali,Advanced,7,29
TCH9151,SCH0799,Social Studies,Advanced,7,10
TCH9152,SCH0578,Science,Basic,4,25
TCH9153,SCH0717,Math,Advanced,2,21
TCH9154,SCH0256,Math,Advanced,3,25
TCH9155,SCH0535,Science,Advanced,9,20
TCH9156,SCH0352,Social Studies,Basic,17,27
TCH9157,SCH0387,Nepali,Advanced,16,14
TCH9158,SCH0294,Math,Basic,18,24
TCH9159,SCH0516,English,Basic,14,25
TCH9160,SCH0981,Social Studies,Advanced,17,14
TCH9161,SCH0229,Science,Basic,7,20
TCH9162,SCH0823,Nepali,Basic,14,29
TCH9163,SCH0733,Social Studies,Advanced,22,10
TCH9164,SCH0235,Nepali,Basic,15,27
TCH9165,SCH0713,Nepali,Basic,11,28
TCH9166,SCH0148,Science,Advanced,30,12
TCH9167,SCH0348,Social Studies,Basic,8,20
TCH9168,SCH0071,Math,Advanced,6,26
TCH9169,SCH0172,Math,Advanced,21,13
TCH9170,SCH0167,Math,Basic,8,23
TCH9171,SCH0726,English,Advanced,15,13
TCH9172,SCH0745,Math,Basic,8,22
TCH9173,SCH0432,Social Studies,Advanced,14,22
TCH9174,SCH0394,English,Advanced,5,20
TCH9175,SCH0840,Nepali,Advanced,14,21
TCH9176,SCH0227,Nepali,Basic,17,28
TCH9177,SCH0258,Nepali,Advanced,14,20
TCH9178,SCH0415,Nepali,Basic,17,22
TCH9179,SCH0215,English,Advanced,8,26
TCH9180,SCH0191,Math,Basic,15,22
TCH9181,SCH0282,Science,Basic,8,29
TCH9182,SCH0544,Math,Basic,5,23
TCH9183,SCH0702,Social Studies,Advanced,9,29
TCH9184,SCH0881,Science,Basic,5,20
TCH9185,SCH0409,Math,Advanced,12,24
TCH9186,SCH0275,Social Studies,Basic,5,20
TCH9187,SCH0074,Social Studies,Advanced,12,13
TCH9188,SCH0435,Social Studies,Advanced,12,25
TCH9189,SCH0526,Science,Advanced,16,12
TCH9190,SCH0022,Math,Advanced,13,10
TCH9191,SCH0193,Social Studies,Advanced,18,23
TCH9192,SCH0920,English,Basic,11,26
TCH9193,SCH0378,Nepali,Basic,5,29
TCH9194,SCH0144,Science,Basic,19,26
TCH9195,SCH0902,Social Studies,Advanced,8,25
TCH9196,SCH0417,Social Studies,Basic,13,23
TCH9197,SCH0780,Math,Advanced,10,12
TCH9198,SCH0230,English,Advanced,8,24
TCH9199,SCH0394,Nepali,Basic,15,29
TCH9200,SCH0315,Science,Basic,14,29
TCH9201,SCH0505,Math,Basic,6,26
TCH9202,SCH0682,Science,Basic,18,27
TCH9203,SCH0010,English,Basic,11,20
TCH9204,SCH0617,Math,Advanced,26,14
TCH9205,SCH0650,Nepali,Advanced,8,14
TCH9206,SCH0828,Science,Advanced,2,22
TCH9207,SCH0620,Nepali,Basic,8,21
TCH9208,SCH0525,Math,Advanced,4,27
TCH9209,SCH0561,Math,Basic,13,21
TCH9210,SCH0997,Math,Basic,12,22
TCH9211,SCH0859,Science,Advanced,20,11
TCH9212,SCH0309,Math,Basic,9,25
TCH9213,SCH0222,English,Basic,18,26
TCH9214,SCH0098,Science,Advanced,16,11
TCH9215,SCH0450,Science,Basic,12,20
TCH9216,SCH0985,Science,Basic,8,27
TCH9217,SCH0903,Nepali,Advanced,17,29
TCH9218,SCH0021,Nepali,Basic,3,24
TCH9219,SCH0660,Nepali,Basic,16,23
TCH9220,SCH0679,Science,Basic,16,27
TCH9221,SCH0645,Social Studies,Advanced,6,11
TCH9222,SCH1000,Social Studies,Basic,1,29
TCH9223,SCH0638,Nepali,Advanced,18,13
TCH9224,SCH0679,English,Basic,18,28
TCH9225,SCH0837,Science,Basic,19,28
TCH9226,SCH0079,Science,Basic,6,21
TCH9227,SCH0755,Nepali,Advanced,2,25
TCH9228,SCH0644,Math,Advanced,3,20
TCH9229,SCH0768,Nepali,Basic,10,28
TCH9230,SCH0402,Science,Advanced,1,11
TCH9231,SCH0785,Science,Basic,8,23
TCH9232,SCH0059,Nepali,Advanced,14,10
TCH9233,SCH0700,English,Advanced,28,12
TCH9234,SCH0780,Science,Advanced,30,10
TCH9235,SCH0228,English,Basic,3,22
TCH9236,SCH0317,Science,Advanced,18,22
TCH9237,SCH0001,Nepali,Basic,15,20
TCH9238,SCH0785,Social Studies,Advanced,8,26
TCH9239,SCH0307,Science,Advanced,19,10
TCH9240,SCH0481,Nepali,Advanced,16,13
TCH9241,SCH0649,English,Advanced,6,13
TCH9242,SCH0639,Social Studies,Basic,4,27
TCH9243,SCH0538,Social Studies,Advanced,9,12
TCH9244,SCH0439,Science,Basic,1,21
TCH9245,SCH0305,Nepali,Basic,10,29
TCH9246,SCH0911,Nepali,Advanced,2,28
TCH9247,SCH0630,Math,Advanced,10,29
TCH9248,SCH0541,English,Advanced,26,13
TCH9249,SCH0679,English,Basic,14,29
TCH9250,SCH0695,Math,Advanced,22,10
TCH9251,SCH0198,Math,Basic,7,26
TCH9252,SCH0027,English,Basic,12,22
TCH9253,SCH0864,Math,Basic,12,25
TCH9254,SCH0176,Social Studies,Basic,15,29
TCH9255,SCH0878,Nepali,Advanced,3,29
TCH9256,SCH0357,Social Studies,Basic,11,26
TCH9257,SCH0738,Science,Basic,13,24
TCH9258,SCH0497,Science,Advanced,7,20
TCH9259,SCH0178,Science,Advanced,4,21
TCH9260,SCH0878,Nepali,Advanced,11,21
TCH9261,SCH0034,Nepali,Basic,9,25
TCH9262,SCH0432,Math,Basic,7,28
TCH9263,SCH0283,Nepali,Basic,17,24
TCH9264,SCH0933,Science,Advanced,19,26
TCH9265,SCH0962,Math,Basic,11,27
TCH9266,SCH0673,Math,Advanced,3,12
TCH9267,SCH0102,English,Basic,15,27
TCH9268,SCH0060,English,Basic,6,23
TCH9269,SCH0059,English,Advanced,12,10
TCH9270,SCH0053,Social Studies,Advanced,3,22
TCH9271,SCH0014,Social Studies,Basic,4,25
TCH9272,SCH0522,Science,Basic,11,25
TCH9273,SCH0610,Social Studies,Basic,6,25
TCH9274,SCH0308,Social Studies,Basic,1,29
TCH9275,SCH0884,Social Studies,Basic,2,24
TCH9276,SCH0999,English,Advanced,18,25
TCH9277,SCH0520,Math,Advanced,4,13
TCH9278,SCH0403,Nepali,Advanced,14,12
TCH9279,SCH0500,Math,Basic,13,22
TCH9280,SCH0395,Math,Advanced,16,14
TCH9281,SCH0130,Nepali,Advanced,7,11
TCH9282,SCH0190,Nepali,Advanced,8,14
TCH9283,SCH0642,Math,Advanced,14,12
TCH9284,SCH0468,Social Studies,Advanced,17,13
TCH9285,SCH0296,Nepali,Basic,12,27
TCH9286,SCH0240,Social Studies,Basic,4,21
TCH9287,SCH0076,Science,Basic,6,20
TCH9288,SCH0957,English,Basic,11,29
TCH9289,SCH0484,Science,Advanced,14,21
TCH9290,SCH0139,Nepali,Basic,16,25
TCH9291,SCH0163,Nepali,Basic,12,28
TCH9292,SCH0895,Nepali,Basic,6,21
TCH9293,SCH0636,Math,Basic,4,23
TCH9294,SCH0434,Social Studies,Advanced,12,24
TCH9295,SCH0673,Math,Advanced,1,14
